Iteration	Posterior	Likelihood	Prior	q_01	q_10	root_frequencies[1]	root_frequencies[2]
333	-46.7797	-49.252	2.472301	0.02631246	0.1341913	0.838522	0.161478
334	-47.21986	-49.16159	1.941734	0.02467946	0.1856162	0.301663	0.698337
335	-47.24507	-49.17111	1.926046	0.02523824	0.1856162	0.488111	0.511889
336	-47.0421	-48.12353	1.081428	0.06833693	0.1856162	0.677518	0.322482
337	-45.65135	-48.42202	2.770679	0.03610645	0.09145632	0.677518	0.322482
338	-45.58145	-47.97517	2.393724	0.04566471	0.1053679	0.49584	0.50416
339	-45.58668	-48.00505	2.418366	0.04437779	0.1053679	0.50736	0.49264
340	-45.73762	-47.96094	2.223319	0.04437779	0.1210145	0.538008	0.461992
341	-46.34122	-48.76666	2.42545	0.03160915	0.1268267	0.115119	0.884881
342	-46.88122	-48.37215	1.490924	0.04536119	0.1837701	0.115119	0.884881
343	-45.70943	-47.98514	2.275713	0.04536119	0.1152095	0.267259	0.732741
344	-45.57091	-48.5528	2.981891	0.04283352	0.06709774	0.732741	0.267259
345	-45.75511	-48.03953	2.284423	0.04283352	0.118479	0.389992	0.610008
346	-46.0668	-49.01498	2.948184	0.04283352	0.06929022	0.110184	0.889816
347	-46.01706	-49.2499	3.23284	0.04010459	0.05503509	0.480824	0.519176
348	-46.27882	-49.44059	3.161771	0.02771615	0.07775032	0.519176	0.480824
349	-45.64185	-48.67369	3.03184	0.03300842	0.07775032	0.95058	0.0494195
350	-45.81188	-48.78462	2.972738	0.03300842	0.08188129	0.611656	0.388344
351	-46.15452	-49.45896	3.304438	0.02837915	0.06706673	0.700704	0.299296
352	-46.79898	-49.15802	2.359041	0.02676333	0.1428714	0.700704	0.299296
353	-46.18447	-48.22799	2.04352	0.04039827	0.1428714	0.2292	0.7708
354	-47.39859	-48.7846	1.386011	0.04039827	0.2028441	0.382037	0.617963
355	-47.37456	-48.31495	0.9403851	0.06563673	0.2028441	0.944563	0.0554369
356	-50.37411	-49.96986	-0.4042445	0.1001094	0.2876244	0.600766	0.399234
357	-51.54772	-50.7419	-0.8058147	0.13258	0.2876244	0.399234	0.600766
358	-50.52819	-50.51308	-0.01510745	0.13258	0.2091151	0.399234	0.600766
359	-51.39568	-50.5981	-0.7975827	0.1129801	0.311241	0.605798	0.394202
360	-50.96722	-50.90779	-0.05942322	0.06026331	0.311241	0.942249	0.0577515
361	-50.9954	-50.96469	-0.0307135	0.05851917	0.311241	0.38636	0.61364
362	-48.7111	-49.02923	0.3181303	0.07672764	0.2471447	0.61364	0.38636
363	-49.38065	-49.37914	-0.001511547	0.08848177	0.262524	0.725208	0.274792
364	-48.76254	-49.12146	0.3589253	0.1027943	0.2084169	0.274792	0.725208
365	-46.16208	-47.84066	1.678577	0.05526446	0.1506208	0.725208	0.274792
366	-46.11304	-48.17482	2.061786	0.04071883	0.1407278	0.78472	0.21528
367	-46.39068	-48.28415	1.893462	0.04071883	0.1554668	0.500834	0.499166
368	-46.24507	-47.87286	1.627791	0.0659987	0.1398006	0.500834	0.499166
369	-45.75126	-47.92463	2.173374	0.04850028	0.1187529	0.143309	0.856691
370	-45.9767	-49.23764	3.26094	0.03327564	0.0622833	0.563936	0.436064
371	-45.54616	-47.9722	2.426041	0.04582327	0.1026187	0.565871	0.434129
372	-45.50118	-48.45991	2.958732	0.0369085	0.07677921	0.886762	0.113238
373	-45.94106	-48.41925	2.478188	0.0369085	0.1126835	0.00936572	0.990634
374	-45.83493	-48.00791	2.172979	0.04248682	0.1282584	0.914546	0.0854541
375	-45.8366	-47.94429	2.107681	0.04513276	0.129417	0.61456	0.38544
376	-45.85812	-47.9658	2.107681	0.04513276	0.129417	0.418813	0.581187
377	-46.02652	-48.00838	1.981859	0.04513276	0.1401223	0.418813	0.581187
378	-46.32912	-48.17076	1.841648	0.04341326	0.1552989	0.418813	0.581187
379	-46.11286	-47.92037	1.807512	0.05011487	0.1472329	0.29183	0.70817
380	-46.09715	-47.81008	1.712933	0.05551427	0.1472329	0.857091	0.142909
381	-45.51519	-47.93071	2.415523	0.04813502	0.1000999	0.651159	0.348841
382	-46.61388	-48.21293	1.599052	0.04648346	0.1718513	0.0644723	0.935528
383	-45.71462	-47.88539	2.170772	0.04519977	0.124047	0.935528	0.0644723
384	-46.29853	-47.90979	1.611256	0.05543309	0.1563238	0.0212151	0.978785
385	-47.54319	-48.40648	0.8632935	0.06623733	0.2093123	0.123973	0.876027
386	-47.54185	-48.40514	0.8632935	0.06623733	0.2093123	0.627454	0.372546
387	-47.63254	-48.41546	0.7829251	0.07148821	0.2093123	0.372546	0.627454
388	-46.09662	-48.30796	2.211343	0.06274307	0.09660996	0.143684	0.856316
389	-46.14829	-47.80443	1.656134	0.05906948	0.1469857	0.739377	0.260623
390	-46.17718	-47.83332	1.656134	0.05906948	0.1469857	0.307177	0.692823
391	-46.07317	-48.28037	2.207204	0.0386766	0.1319094	0.15506	0.84494
392	-46.04411	-48.23757	2.193465	0.03933527	0.1319094	0.24602	0.75398
393	-46.33177	-49.43089	3.099115	0.0300874	0.07792611	0.127793	0.872207
394	-47.05441	-48.89815	1.843735	0.0300874	0.1814775	0.0920156	0.907984
395	-47.25073	-49.98287	2.732134	0.01864036	0.1320059	0.517144	0.482856
396	-47.13916	-49.73646	2.597296	0.01252961	0.1655175	0.355563	0.644437
397	-47.31864	-49.85987	2.541226	0.01374514	0.1655175	0.758528	0.241472
398	-47.71208	-49.89837	2.186292	0.01374514	0.1983915	0.374146	0.625854
399	-47.83394	-50.32958	2.495642	0.008106526	0.1983915	0.180815	0.819185
400	-47.4416	-50.41608	2.974473	0.00904489	0.1489282	0.68356	0.31644
401	-47.06137	-49.69318	2.631808	0.01603928	0.1489282	0.280104	0.719896
402	-46.95168	-49.5513	2.599611	0.01512377	0.1550124	0.0325918	0.967408
403	-47.10266	-49.62232	2.519656	0.01938022	0.1481113	0.588305	0.411695
404	-47.15092	-49.16197	2.011048	0.02384546	0.1813975	0.255838	0.744162
405	-47.73558	-49.63767	1.902091	0.02025297	0.2020029	0.744162	0.255838
406	-47.38686	-48.82235	1.43549	0.03843784	0.2020029	0.0975865	0.902414
407	-49.26339	-49.362	0.09860629	0.08016696	0.2641424	0.850444	0.149556
408	-49.36879	-49.375	0.0062171	0.08783601	0.2626373	0.260119	0.739881
409	-49.19107	-49.78846	0.5973869	0.04971266	0.2626373	0.583659	0.416341
410	-46.66488	-48.32493	1.660054	0.04327534	0.1719017	0.944788	0.0552119
411	-46.23256	-47.93147	1.698915	0.06582454	0.1339517	0.00679211	0.993208
412	-46.29903	-48.10971	1.810683	0.04530343	0.1548069	0.00679211	0.993208
413	-46.22172	-47.982	1.760278	0.04939301	0.1525321	0.00673645	0.993264
414	-45.66829	-47.88075	2.212459	0.05581808	0.1053079	0.639569	0.360431
415	-45.73161	-48.19742	2.46581	0.03860463	0.1107878	0.639569	0.360431
416	-45.80503	-48.77878	2.973749	0.03327493	0.08137478	0.596072	0.403928
417	-47.04023	-49.79211	2.751879	0.02199736	0.121205	0.0698651	0.930135
418	-46.36102	-48.69493	2.33391	0.03245941	0.1328326	0.0734377	0.926562
419	-46.41509	-48.77036	2.355261	0.03139811	0.133155	0.617458	0.382542
420	-45.52889	-47.92916	2.400273	0.04605512	0.1042794	0.665914	0.334086
421	-45.66015	-47.94809	2.287938	0.04605512	0.1131647	0.398651	0.601349
422	-46.12269	-47.89824	1.775558	0.05125568	0.1482416	0.396589	0.603411
423	-45.92582	-47.80011	1.874286	0.05736917	0.1306831	0.396589	0.603411
424	-45.7353	-47.89852	2.163215	0.05040156	0.1167706	0.183774	0.816226
425	-47.00424	-48.26994	1.265704	0.0809805	0.1519465	0.355839	0.644161
426	-46.92498	-48.33407	1.409093	0.0809805	0.139451	0.355839	0.644161
427	-48.21668	-50.11702	1.900333	0.09175129	0.0882651	0.459131	0.540869
428	-47.74037	-49.3005	1.560133	0.09175129	0.1144292	0.25581	0.74419
429	-47.70865	-48.62903	0.9203836	0.09175129	0.1695415	0.865187	0.134813
430	-48.41144	-49.29989	0.8884416	0.1039828	0.1579173	0.596426	0.403574
431	-46.44554	-47.89034	1.444799	0.06449483	0.1579173	0.579064	0.420936
432	-46.31686	-47.88091	1.564054	0.05716547	0.1579173	0.611774	0.388226
433	-46.05248	-47.90447	1.851986	0.04964024	0.1441041	0.428586	0.571414
434	-46.08858	-48.02248	1.9339	0.04523377	0.1441041	0.50472	0.49528
435	-46.13822	-47.84736	1.70914	0.06327972	0.1365032	0.35308	0.64692
436	-47.02828	-48.44078	1.412506	0.04578398	0.1903387	0.183332	0.816668
437	-46.12711	-48.13533	2.008227	0.0676807	0.106286	0.699966	0.300034
438	-46.0936	-48.12411	2.030516	0.0676807	0.1045426	0.870707	0.129293
439	-45.90509	-48.25642	2.351333	0.03764752	0.1217005	0.72376	0.27624
440	-46.07975	-48.32624	2.24649	0.03764752	0.1304308	0.27624	0.72376
441	-45.82847	-48.22762	2.399155	0.0379082	0.1173351	0.730456	0.269544
442	-46.11094	-48.73181	2.620876	0.03212893	0.1098982	0.315678	0.684322
443	-46.33683	-49.20131	2.864481	0.02694338	0.1009904	0.986605	0.0133953
444	-45.83019	-47.80969	1.979499	0.0615915	0.1162422	0.986605	0.0133953
445	-45.72755	-47.78527	2.057717	0.04933348	0.1270459	0.986605	0.0133953
446	-46.52207	-47.93525	1.413177	0.06068908	0.1662426	0.465229	0.534771
447	-48.16639	-49.71877	1.552381	0.02496301	0.2219307	0.502907	0.497093
448	-47.00885	-48.57718	1.568331	0.04026519	0.185925	0.537001	0.462999
449	-46.01066	-48.1847	2.174038	0.04026519	0.1319319	0.307497	0.692503
450	-45.50705	-47.88708	2.380025	0.04975937	0.1005485	0.738537	0.261463
451	-45.57367	-47.81134	2.237666	0.05182609	0.1087685	0.763475	0.236525
452	-46.20128	-47.84756	1.646279	0.05712205	0.1506939	0.389131	0.610869
453	-45.47971	-48.11404	2.634336	0.04238195	0.09188269	0.705642	0.294358
454	-45.59144	-48.58779	2.996346	0.04238195	0.06674163	0.708793	0.291207
455	-47.22768	-50.00817	2.780489	0.02071772	0.1221635	0.708793	0.291207
456	-47.15309	-49.93358	2.780489	0.02071772	0.1221635	0.184348	0.815652
457	-47.73663	-50.8479	3.111262	0.01225104	0.1221635	0.436621	0.563379
458	-47.40081	-50.02707	2.626258	0.0114263	0.1678723	0.726464	0.273536
459	-47.02906	-49.53521	2.506155	0.0169424	0.1569735	0.289191	0.710809
460	-46.84321	-49.02907	2.185863	0.02617884	0.1595136	0.0539927	0.946007
461	-46.3469	-48.89001	2.543107	0.03018457	0.1199522	0.360783	0.639217
462	-45.90728	-48.83979	2.932513	0.03094214	0.08828632	0.746369	0.253631
463	-46.38213	-48.80217	2.42004	0.03094214	0.1286197	0.693377	0.306623
464	-47.11728	-50.32698	3.209697	0.0217531	0.08631732	0.349486	0.650514
465	-46.13175	-48.39447	2.26272	0.03634849	0.1314235	0.506868	0.493132
466	-46.01442	-48.47897	2.464559	0.03412655	0.1187648	0.895114	0.104886
467	-45.88157	-48.38876	2.507188	0.03599992	0.1119446	0.486469	0.513531
468	-46.02931	-48.984	2.954691	0.03213904	0.08461353	0.286799	0.713201
469	-45.92843	-48.67928	2.750852	0.0482118	0.07564275	0.145876	0.854124
470	-45.72816	-48.08933	2.361168	0.05890977	0.09008166	0.854124	0.145876
471	-46.93325	-48.7698	1.836558	0.03268368	0.1763938	0.145876	0.854124
472	-48.16552	-49.58114	1.415627	0.02955963	0.2234165	0.854124	0.145876
473	-47.11221	-48.922	1.809788	0.03112654	0.1822757	0.655847	0.344153
474	-47.38215	-49.36096	1.978809	0.02041693	0.1942353	0.0309546	0.969045
475	-47.34604	-49.13663	1.790586	0.02683285	0.1942353	0.181332	0.818668
476	-47.04549	-49.68536	2.639865	0.02076129	0.1338133	0.181332	0.818668
477	-47.40402	-49.14298	1.738965	0.02800537	0.1961978	0.394336	0.605664
478	-45.92921	-47.96866	2.039455	0.04514688	0.1351655	0.605664	0.394336
479	-46.35417	-47.96151	1.607343	0.07085677	0.1351655	0.859636	0.140364
480	-46.22977	-47.87124	1.641476	0.05434436	0.1552975	0.991348	0.008652
481	-46.78587	-48.09911	1.31323	0.07507291	0.1552975	0.008652	0.991348
482	-45.97813	-47.79045	1.81232	0.06311049	0.1280047	0.992326	0.00767448
483	-46.13016	-48.44433	2.314165	0.06311049	0.08852621	0.349033	0.650967
484	-46.64824	-47.98153	1.333297	0.07062547	0.1594183	0.513121	0.486879
485	-47.02522	-48.17274	1.147521	0.07784976	0.166528	0.264899	0.735101
486	-46.96906	-48.21256	1.243503	0.07978132	0.1554263	0.529818	0.470182
487	-45.7305	-47.96513	2.234631	0.04850716	0.1137795	0.070577	0.929423
488	-46.35066	-48.72613	2.375474	0.06362109	0.08351428	0.12187	0.87813
489	-45.60685	-48.24157	2.634715	0.04839343	0.08351428	0.488178	0.511822
490	-46.50673	-49.83322	3.326488	0.04839343	0.04128837	0.526105	0.473895
491	-49.02193	-52.37505	3.353127	0.0611705	0.03015938	0.0791187	0.920881
492	-47.3517	-50.77568	3.423975	0.06072244	0.02765172	0.949674	0.0503259
493	-47.69722	-51.2905	3.59328	0.05909533	0.02256195	0.737956	0.262044
494	-48.16983	-51.71093	3.541104	0.05857938	0.02463809	0.368711	0.631289
495	-46.77303	-50.58414	3.811109	0.04350332	0.02463809	0.701311	0.298689
496	-48.19525	-52.49217	4.29692	0.03141331	0.01757274	0.298689	0.701311
497	-46.56697	-50.36063	3.793658	0.03141331	0.03584045	0.699824	0.300176
498	-46.2759	-49.43138	3.15548	0.04638152	0.05239445	0.373522	0.626478
499	-46.28316	-49.30989	3.026725	0.05350701	0.05239445	0.585754	0.414246
500	-45.60886	-48.8862	3.277339	0.04016903	0.05239445	0.982867	0.0171331
501	-47.9809	-50.72731	2.74641	0.06897018	0.05405995	0.0171331	0.982867
502	-46.66526	-49.47984	2.814575	0.06458143	0.05405995	0.912014	0.0879861
503	-47.89248	-48.90358	1.011096	0.04852916	0.2238166	0.0879861	0.912014
504	-46.54597	-48.45914	1.913167	0.03777672	0.1591614	0.932305	0.0676948
505	-46.07493	-47.97862	1.90369	0.04629957	0.1449731	0.76488	0.23512
506	-46.55708	-48.67418	2.117095	0.07117476	0.09385646	0.23512	0.76488
507	-47.74866	-49.31515	1.566495	0.09194747	0.1137042	0.36585	0.63415
508	-48.45148	-49.03549	0.5840122	0.1015466	0.188634	0.36585	0.63415
509	-46.38934	-47.9061	1.516769	0.06778889	0.1470213	0.485183	0.514817
510	-45.87561	-48.6097	2.734091	0.05274529	0.07129035	0.485183	0.514817
511	-45.54356	-48.52299	2.979436	0.03678511	0.07554436	0.818177	0.181823
512	-46.03172	-49.0071	2.975377	0.02912467	0.08843357	0.818177	0.181823
513	-45.95968	-48.9866	3.026916	0.02904853	0.08484156	0.961657	0.0383435
514	-46.3852	-48.98144	2.596244	0.02904853	0.1179253	0.712356	0.287644
515	-45.62469	-47.89177	2.267077	0.04429459	0.1175689	0.972763	0.0272373
516	-45.99744	-48.42455	2.427108	0.03647347	0.1175689	0.0323091	0.967691
517	-45.71385	-47.89603	2.182175	0.04881304	0.1175689	0.295154	0.704846
518	-46.20605	-48.18357	1.977517	0.04184279	0.1460725	0.108678	0.891322
519	-45.69546	-47.96211	2.266643	0.05018975	0.1087862	0.166517	0.833483
520	-45.84948	-48.60347	2.753988	0.05281919	0.06988921	0.563704	0.436296
521	-45.78533	-48.82974	3.044409	0.03454981	0.07448005	0.563704	0.436296
522	-45.66562	-48.46811	2.802486	0.04348474	0.07825453	0.403058	0.596942
523	-45.44743	-47.96984	2.522413	0.04348474	0.09866983	0.875007	0.124993
524	-46.00258	-49.34713	3.344548	0.02852985	0.06425842	0.931886	0.0681137
525	-46.00486	-48.88536	2.8805	0.0564614	0.05798187	0.931886	0.0681137
526	-47.11527	-50.66467	3.5494	0.0564614	0.02560957	0.931886	0.0681137
527	-46.47473	-50.39739	3.922653	0.03741835	0.02509014	0.931886	0.0681137
528	-46.69612	-50.27065	3.574528	0.04051923	0.03669405	0.41921	0.58079
529	-47.2452	-50.56726	3.322061	0.05402658	0.03669405	0.356407	0.643593
530	-46.46717	-48.97085	2.503673	0.06150982	0.07690661	0.0213516	0.978648
531	-45.7218	-48.64774	2.925932	0.03828375	0.0770164	0.433715	0.566285
532	-45.6443	-48.38029	2.735996	0.03551405	0.09501614	0.845489	0.154511
533	-45.65805	-47.97055	2.312498	0.05445159	0.09937835	0.521964	0.478036
534	-46.30786	-48.40756	2.099697	0.06753023	0.09937835	0.135615	0.864385
535	-46.99314	-48.10485	1.111712	0.06753023	0.1839544	0.531741	0.468259
536	-46.57893	-48.2579	1.678972	0.04415088	0.1686248	0.765937	0.234063
537	-46.59342	-47.95158	1.35816	0.0624678	0.1686248	0.545458	0.454542
538	-47.31586	-48.29276	0.9768992	0.0817055	0.1770685	0.853268	0.146732
539	-46.73838	-48.03344	1.295064	0.06065928	0.1770685	0.319262	0.680738
540	-47.8953	-48.62845	0.7331517	0.09089378	0.1878803	0.105088	0.894912
541	-47.75721	-48.52796	0.7707404	0.08813548	0.1878803	0.767178	0.232822
542	-47.76028	-48.53102	0.7707404	0.08813548	0.1878803	0.58373	0.41627
543	-46.93484	-48.19491	1.260068	0.05575559	0.1878803	0.62307	0.37693
544	-46.93383	-48.1939	1.260068	0.05575559	0.1878803	0.865654	0.134346
545	-46.76465	-48.22449	1.459839	0.04927418	0.179901	0.941412	0.0585881
546	-47.02606	-48.41318	1.387128	0.04718443	0.1902497	0.962797	0.0372034
547	-46.02105	-48.19245	2.171401	0.03934149	0.1337674	0.962797	0.0372034
548	-45.73214	-48.18911	2.456965	0.04854224	0.09637397	0.0372034	0.962797
549	-45.53346	-48.34788	2.814421	0.04778232	0.07188851	0.794663	0.205337
550	-45.8629	-48.64064	2.777735	0.05294289	0.06819386	0.595826	0.404174
551	-45.73094	-48.03476	2.303826	0.05294289	0.1020581	0.165732	0.834268
552	-45.43486	-48.06476	2.629902	0.04237563	0.09222107	0.834268	0.165732
553	-46.32947	-48.66728	2.337814	0.03250084	0.13242	0.97168	0.02832
554	-45.4438	-48.48862	3.044821	0.04174773	0.06445388	0.97168	0.02832
555	-46.48389	-49.65993	3.17604	0.03111078	0.07102368	0.02832	0.97168
556	-45.53356	-48.57138	3.03782	0.03644238	0.07210546	0.877134	0.122866
557	-46.39354	-48.1132	1.719657	0.04625167	0.1613257	0.888788	0.111212
558	-46.49166	-47.91924	1.427578	0.06318047	0.1613257	0.13455	0.86545
559	-46.38211	-47.8986	1.516489	0.05773159	0.1613257	0.723634	0.276366
560	-48.28195	-48.90614	0.6241935	0.0986542	0.1884027	0.919873	0.0801275
561	-48.94732	-49.13183	0.1845041	0.0986542	0.2305328	0.919873	0.0801275
562	-48.57061	-50.22257	1.651966	0.0986542	0.0999856	0.338789	0.661211
563	-46.49973	-48.04409	1.544363	0.07206678	0.1389968	0.154797	0.845203
564	-46.95499	-48.08147	1.126479	0.07206678	0.1762124	0.845203	0.154797
565	-49.02329	-49.28531	0.2620223	0.07206678	0.2596181	0.154797	0.845203
566	-49.05208	-49.27295	0.2208679	0.07483825	0.2596181	0.229129	0.770871
567	-50.07964	-49.88781	-0.1918271	0.08367608	0.2885842	0.591398	0.408602
568	-50.03474	-49.90193	-0.1328117	0.07951146	0.2885842	0.408602	0.591398
569	-50.32627	-50.75826	0.4319934	0.0448609	0.2885842	0.644213	0.355787
570	-47.34646	-48.32136	0.974896	0.06354524	0.2027013	0.355787	0.644213
571	-47.59714	-48.37847	0.7813233	0.07626894	0.2027013	0.661062	0.338938
572	-48.47173	-48.94443	0.4727014	0.09864934	0.2027013	0.607	0.393
573	-47.02469	-48.21351	1.188821	0.05777998	0.1913579	0.583925	0.416075
574	-46.34691	-47.88269	1.535787	0.05777998	0.1595239	0.766441	0.233559
575	-46.11555	-47.92845	1.812899	0.06775462	0.1219079	0.949989	0.0500113
576	-46.51378	-48.27523	1.76145	0.07429855	0.1180361	0.414296	0.585704
577	-46.18409	-48.04397	1.859883	0.06871823	0.1168554	0.660943	0.339057
578	-46.22914	-48.36903	2.13989	0.06871823	0.09494519	0.761916	0.238084
579	-46.21918	-48.12763	1.908449	0.06871823	0.1129368	0.44995	0.55005
580	-47.68939	-48.46773	0.778339	0.06871823	0.2137928	0.86387	0.13613
581	-47.35987	-48.28957	0.9296963	0.08005086	0.1836097	0.545243	0.454757
582	-46.80034	-48.54797	1.74763	0.08005086	0.1124051	0.951931	0.0480691
583	-46.38335	-47.97255	1.589199	0.05298758	0.1620723	0.267985	0.732015
584	-46.66042	-47.98192	1.321499	0.06945297	0.1620723	0.267985	0.732015
585	-46.63223	-47.95373	1.321499	0.06945297	0.1620723	0.958812	0.0411881
586	-45.80335	-47.74893	1.945583	0.05346894	0.1302847	0.918379	0.0816211
587	-45.42131	-47.95387	2.532559	0.04431372	0.09667491	0.897331	0.102669
588	-46.36643	-48.15415	1.78772	0.04431372	0.1585429	0.974221	0.0257795
589	-45.46657	-47.8975	2.430928	0.04431372	0.1044836	0.962518	0.0374817
590	-45.46394	-48.48066	3.016718	0.03867616	0.07033907	0.912552	0.0874478
591	-46.01544	-49.54291	3.527475	0.03274279	0.04750978	0.839988	0.160012
592	-45.76669	-49.04205	3.275361	0.03274279	0.0621549	0.864382	0.135618
593	-45.68524	-48.75687	3.071622	0.03232125	0.07611786	0.940915	0.0590847
594	-45.70531	-48.96135	3.25604	0.03232125	0.06398273	0.967755	0.0322446
595	-46.58576	-49.87953	3.293771	0.03074266	0.06398273	0.119644	0.880356
596	-45.79817	-48.74493	2.94676	0.03470042	0.08099117	0.47545	0.52455
597	-45.3992	-48.32569	2.926485	0.039644	0.07503612	0.96498	0.0350198
598	-46.14053	-48.5711	2.43057	0.06526389	0.07782314	0.972013	0.0279869
599	-45.78414	-47.93756	2.153419	0.05336682	0.1133291	0.0279869	0.972013
600	-46.12517	-47.87487	1.749701	0.05336682	0.1472526	0.169619	0.830381
601	-46.69968	-48.03254	1.332858	0.07350284	0.1556142	0.54027	0.45973
602	-46.13577	-47.81838	1.682607	0.06124576	0.1415922	0.449727	0.550273
603	-46.24846	-48.06831	1.819851	0.06902958	0.1197301	0.380769	0.619231
604	-45.91806	-47.8677	1.949645	0.06079111	0.1197301	0.41796	0.58204
605	-46.85464	-48.20195	1.34731	0.07901262	0.1472486	0.58204	0.41796
606	-48.33135	-48.82763	0.4962709	0.0946839	0.2054494	0.166581	0.833419
607	-46.91962	-48.1709	1.251279	0.07887661	0.1558885	0.780472	0.219528
608	-50.87046	-50.57557	-0.2948856	0.07480832	0.312319	0.350654	0.649346
609	-50.8738	-50.36877	-0.5050373	0.09178254	0.3093562	0.941217	0.0587832
610	-46.91441	-49.12619	2.211783	0.0269482	0.1553604	0.940461	0.0595392
611	-47.17376	-49.42481	2.251057	0.01652631	0.1815982	0.0595392	0.940461
612	-47.44566	-50.20121	2.755546	0.01652631	0.1365768	0.932286	0.0677144
613	-46.73909	-49.15899	2.4199	0.02722587	0.1365768	0.914746	0.0852544
614	-45.90516	-47.85878	1.953617	0.04885559	0.1365768	0.74658	0.25342
615	-46.76085	-48.2411	1.480257	0.07835181	0.1365768	0.468782	0.531218
616	-45.98075	-48.00402	2.023264	0.06386687	0.1098088	0.531218	0.468782
617	-45.66952	-47.79606	2.12654	0.05752569	0.1098088	0.93354	0.06646
618	-46.13386	-48.62851	2.494651	0.05752569	0.08210759	0.0525585	0.947441
619	-45.41331	-48.25813	2.844823	0.03867176	0.08210759	0.974307	0.0256925
620	-45.76249	-48.31365	2.551165	0.03867176	0.1039559	0.245628	0.754372
621	-45.58438	-47.90574	2.321357	0.04815803	0.1073877	0.53287	0.46713
622	-45.7322	-48.07129	2.339088	0.04302186	0.1137516	0.234409	0.765591
623	-45.68261	-48.71098	3.02837	0.04546009	0.06095787	0.736382	0.263618
624	-45.54913	-48.07531	2.526172	0.04383113	0.09786925	0.520339	0.479661
625	-47.77489	-48.99041	1.215525	0.09471209	0.1398667	0.467734	0.532266
626	-47.18674	-48.19229	1.00555	0.07576357	0.1823237	0.532266	0.467734
