Iteration	Posterior	Likelihood	Prior	q_01	q_10	root_frequencies[1]	root_frequencies[2]
25313	-45.75679	-48.04481	2.288026	0.04373322	0.1167519	0.191303	0.808697
25314	-45.91479	-47.77935	1.86456	0.05389444	0.1365305	0.766759	0.233241
25315	-46.08872	-48.21991	2.131194	0.0397168	0.1365305	0.461781	0.538219
25316	-46.80968	-48.24638	1.4367	0.07932044	0.1391155	0.657634	0.342366
25317	-45.52747	-47.99767	2.470199	0.0489815	0.09477144	0.602425	0.397575
25318	-45.41339	-47.88358	2.470199	0.0489815	0.09477144	0.949939	0.0500609
25319	-46.20139	-48.41181	2.210425	0.0364667	0.1356421	0.312897	0.687103
25320	-46.4201	-49.56479	3.144688	0.02603578	0.08207678	0.585479	0.414521
25321	-46.28318	-49.24124	2.958058	0.02715929	0.09345973	0.767791	0.232209
25322	-46.01562	-48.78344	2.767827	0.03266525	0.09750067	0.232209	0.767791
25323	-45.94656	-47.95441	2.007856	0.06186148	0.1136022	0.333699	0.666301
25324	-47.09627	-48.1449	1.048624	0.0710402	0.1848405	0.409896	0.590104
25325	-47.0999	-48.14852	1.048624	0.0710402	0.1848405	0.205358	0.794642
25326	-47.60261	-48.46591	0.8633007	0.06392286	0.2128076	0.150053	0.849947
25327	-46.94605	-48.26339	1.317337	0.08130353	0.1470091	0.96889	0.0311102
25328	-46.01814	-48.02452	2.006379	0.04511589	0.1380428	0.0802716	0.919728
25329	-45.75905	-48.02666	2.267612	0.04348765	0.1188032	0.319776	0.680224
25330	-46.13872	-47.86251	1.723782	0.05266413	0.1506035	0.910163	0.0898372
25331	-46.16463	-47.8445	1.679875	0.05520006	0.1506035	0.664351	0.335649
25332	-47.63599	-48.66051	1.024517	0.0526697	0.215322	0.664351	0.335649
25333	-45.90829	-47.7604	1.85211	0.05491232	0.1360958	0.878892	0.121108
25334	-46.05429	-47.78597	1.731678	0.05650748	0.1441303	0.878892	0.121108
25335	-46.06776	-47.99091	1.923147	0.04578299	0.1441303	0.740792	0.259208
25336	-46.07421	-47.99735	1.923147	0.04578299	0.1441303	0.626166	0.373834
25337	-45.70854	-47.92541	2.216869	0.05048631	0.1123235	0.184517	0.815483
25338	-46.03788	-48.01993	1.982045	0.04451853	0.1411229	0.663803	0.336197
25339	-46.09503	-47.83409	1.739066	0.0535557	0.1478956	0.855336	0.144664
25340	-46.4563	-47.90236	1.44606	0.06574281	0.1560575	0.408944	0.591056
25341	-46.18511	-47.82322	1.638108	0.05874679	0.1490313	0.591056	0.408944
25342	-47.9356	-48.74595	0.8103445	0.05874679	0.2260625	0.738835	0.261165
25343	-47.39605	-49.02156	1.625514	0.03211273	0.1973311	0.606752	0.393248
25344	-47.20565	-48.2542	1.048557	0.06247787	0.1973311	0.446377	0.553623
25345	-46.25498	-47.87263	1.617656	0.05732911	0.1529126	0.125046	0.874954
25346	-46.79907	-48.10168	1.302607	0.05732911	0.1814512	0.355797	0.644203
25347	-49.67033	-49.98438	0.3140542	0.05732911	0.2778832	0.490984	0.509016
25348	-46.94725	-48.14568	1.198435	0.0598581	0.1872399	0.361263	0.638737
25349	-47.78513	-49.01969	1.234563	0.04070908	0.2167636	0.722412	0.277588
25350	-49.40324	-50.30956	0.9063218	0.03483057	0.2614935	0.130347	0.869653
25351	-48.09074	-49.20575	1.115008	0.04104598	0.2277166	0.306679	0.693321
25352	-48.07711	-48.68496	0.6078563	0.07048953	0.2277166	0.728101	0.271899
25353	-48.07711	-48.68496	0.6078563	0.07048953	0.2277166	0.717239	0.282761
25354	-48.68022	-48.96628	0.2860578	0.09316521	0.2277166	0.0428915	0.957108
25355	-48.38444	-48.82867	0.4442351	0.09316521	0.2123812	0.0428915	0.957108
25356	-47.75894	-49.30409	1.545144	0.02910382	0.2119951	0.151811	0.848189
25357	-47.40813	-49.11133	1.703198	0.02910382	0.1969249	0.411114	0.588886
25358	-46.46915	-48.0302	1.561051	0.07312996	0.136208	0.80638	0.19362
25359	-47.14059	-48.16758	1.02699	0.06977517	0.188646	0.426106	0.573894
25360	-45.82276	-48.03482	2.212054	0.0611418	0.09851573	0.754446	0.245554
25361	-47.26957	-48.51173	1.242159	0.0489769	0.2008084	0.788724	0.211276
25362	-47.38725	-48.27678	0.8895238	0.07608236	0.1927233	0.727519	0.272481
25363	-46.21667	-47.9746	1.757932	0.06755131	0.1267244	0.31378	0.68622
25364	-48.37546	-48.95963	0.584169	0.09986126	0.1906722	0.768625	0.231375
25365	-47.69346	-49.00634	1.312878	0.0385185	0.2135757	0.141	0.859
25366	-47.58386	-48.53621	0.9523451	0.05795335	0.2135757	0.452361	0.547639
25367	-47.69132	-48.98445	1.293132	0.03946483	0.2135757	0.312374	0.687626
25368	-47.80058	-49.25431	1.453724	0.03218086	0.2135757	0.536978	0.463022
25369	-47.92234	-49.75744	1.835109	0.01982802	0.2097393	0.591732	0.408268
25370	-48.08224	-49.98217	1.899932	0.01761305	0.2109118	0.809096	0.190904
25371	-48.37609	-50.23126	1.855173	0.01543401	0.2233155	0.0119834	0.988017
25372	-47.98139	-51.12469	3.143306	0.01466604	0.110702	0.407575	0.592425
25373	-47.24298	-49.55	2.307013	0.0188345	0.168761	0.868423	0.131577
25374	-45.56962	-48.62021	3.050593	0.03551419	0.07261319	0.868423	0.131577
25375	-46.29874	-49.60491	3.306176	0.04784854	0.04281122	0.632731	0.367269
25376	-46.79471	-50.45836	3.663655	0.03079493	0.04281122	0.407628	0.592372
25377	-47.55495	-51.31924	3.764284	0.03451406	0.0339354	0.175472	0.824528
25378	-46.04628	-49.68537	3.639085	0.03259823	0.04188496	0.960949	0.0390507
25379	-45.63393	-48.94214	3.308207	0.03812206	0.05306462	0.960949	0.0390507
25380	-47.04034	-50.38016	3.339822	0.02505785	0.07056519	0.0390507	0.960949
25381	-46.95121	-50.32533	3.374127	0.02385379	0.07056519	0.294177	0.705823
25382	-45.7968	-48.85316	3.056361	0.03251612	0.076851	0.705823	0.294177
25383	-45.70948	-48.2854	2.575925	0.03911059	0.1013282	0.333875	0.666125
25384	-45.82416	-49.18659	3.362434	0.03911059	0.04886607	0.817096	0.182904
25385	-45.41853	-48.11151	2.692985	0.04342936	0.08608004	0.817096	0.182904
25386	-46.93446	-50.15238	3.217921	0.02159433	0.08608004	0.971934	0.028066
25387	-47.07144	-50.08584	3.014399	0.02159433	0.1012791	0.971934	0.028066
25388	-45.72292	-47.96262	2.239701	0.05677007	0.1019385	0.519834	0.480166
25389	-45.67929	-48.61486	2.935569	0.03735506	0.07771338	0.533651	0.466349
25390	-46.89586	-50.38527	3.489401	0.04833892	0.03372845	0.466349	0.533651
25391	-46.76935	-49.40677	2.637419	0.06615511	0.06325394	0.540217	0.459783
25392	-46.40579	-48.71298	2.307192	0.06615511	0.08554741	0.211178	0.788822
25393	-45.79604	-47.93426	2.138218	0.0446459	0.1276403	0.79392	0.20608
25394	-46.33895	-48.47905	2.140099	0.07064152	0.09274042	0.862896	0.137104
25395	-45.70441	-48.13216	2.427749	0.05436085	0.0908319	0.462264	0.537736
25396	-46.60984	-47.97321	1.363369	0.06063831	0.1708424	0.462264	0.537736
25397	-46.44098	-49.09941	2.658439	0.06063831	0.06751626	0.33863	0.66137
25398	-45.81409	-48.34396	2.52987	0.05817762	0.07887368	0.790326	0.209674
25399	-45.79346	-48.29699	2.503527	0.05817762	0.08071487	0.790326	0.209674
25400	-46.30325	-47.86276	1.559501	0.05817762	0.1568155	0.727389	0.272611
25401	-46.16672	-48.07591	1.90919	0.06666039	0.1154333	0.206156	0.793844
25402	-46.09333	-48.00252	1.90919	0.06666039	0.1154333	0.615092	0.384908
25403	-45.81619	-48.04471	2.228524	0.05955717	0.0992335	0.545897	0.454103
25404	-45.40064	-48.0674	2.666761	0.04330901	0.0881539	0.870207	0.129793
25405	-45.74978	-48.32214	2.572357	0.04828554	0.0881539	0.129793	0.870207
25406	-46.27446	-48.41047	2.136014	0.0366506	0.1416876	0.818497	0.181503
25407	-45.83585	-48.38953	2.553677	0.0366506	0.1071315	0.336447	0.663553
25408	-45.57463	-48.20135	2.626725	0.03969774	0.09652005	0.629098	0.370902
25409	-45.72986	-48.41421	2.684348	0.03696562	0.09652005	0.425961	0.574039
25410	-45.44987	-47.84873	2.398855	0.05023099	0.09845612	0.932009	0.067991
25411	-45.80031	-47.75957	1.959262	0.05230898	0.1308419	0.932009	0.067991
25412	-46.12484	-47.99859	1.873747	0.06792417	0.1167201	0.792855	0.207145
25413	-47.86746	-49.35939	1.491935	0.09472528	0.1167201	0.881965	0.118035
25414	-48.3069	-50.52222	2.215317	0.085172	0.07251873	0.118035	0.881965
25415	-47.59876	-49.51527	1.916516	0.085172	0.09372601	0.151495	0.848505
25416	-48.05237	-48.7667	0.7143349	0.09490316	0.1846165	0.151495	0.848505
25417	-46.34496	-47.89654	1.551573	0.0650784	0.147668	0.0219015	0.978098
25418	-48.4418	-48.83189	0.39009	0.09004498	0.2216865	0.0177049	0.982295
25419	-47.48529	-48.7364	1.251103	0.09004498	0.1422157	0.161542	0.838458
25420	-46.44514	-47.95868	1.513542	0.07003267	0.144311	0.394227	0.605773
25421	-46.34149	-47.86832	1.526822	0.05981427	0.1573185	0.592512	0.407488
25422	-46.29536	-48.00182	1.706453	0.04938685	0.1573185	0.380868	0.619132
25423	-46.02153	-47.78523	1.763702	0.0610543	0.1349029	0.734792	0.265208
25424	-46.71002	-48.21474	1.504724	0.07801654	0.1349029	0.753938	0.246062
25425	-46.36554	-47.99231	1.626775	0.06977794	0.1349029	0.244948	0.755052
25426	-46.32801	-47.94983	1.621824	0.07010387	0.1349029	0.771917	0.228083
25427	-45.62314	-47.84621	2.223069	0.04710222	0.1168135	0.771917	0.228083
25428	-45.81942	-47.83417	2.014754	0.05793681	0.1182509	0.466091	0.533909
25429	-45.78592	-47.76785	1.981921	0.05793681	0.1209372	0.804267	0.195733
25430	-45.69165	-47.96786	2.276207	0.04298853	0.1189003	0.804267	0.195733
25431	-45.72585	-47.7468	2.020953	0.05709069	0.1189003	0.939242	0.0607582
25432	-46.76202	-48.58021	1.81819	0.03632242	0.1705651	0.166689	0.833311
25433	-45.93207	-48.41635	2.484282	0.03632242	0.1132146	0.207469	0.792531
25434	-47.02262	-48.30201	1.279396	0.05235596	0.1915767	0.795293	0.204707
25435	-47.04689	-48.65676	1.609872	0.03844536	0.1855726	0.843545	0.156455
25436	-46.97118	-48.73818	1.767	0.03475398	0.1784382	0.707874	0.292126
25437	-46.57513	-48.17729	1.602158	0.07491687	0.1304796	0.292126	0.707874
25438	-46.55457	-48.16165	1.607084	0.07458247	0.1304796	0.325309	0.674691
25439	-47.21166	-49.34038	2.128719	0.08011312	0.08343511	0.782493	0.217507
25440	-47.64955	-49.25871	1.60916	0.08991115	0.1124932	0.082043	0.917957
25441	-46.61864	-47.97965	1.361011	0.06995069	0.1578559	0.193991	0.806009
25442	-47.17658	-48.18486	1.008273	0.07399693	0.1844857	0.193991	0.806009
25443	-46.57745	-48.06412	1.486669	0.07399693	0.1414917	0.478856	0.521144
25444	-46.6412	-47.96477	1.323565	0.06661918	0.1658185	0.263915	0.736085
25445	-46.11964	-47.93034	1.810696	0.04945793	0.1479938	0.448604	0.551396
25446	-46.72035	-48.27848	1.558131	0.07784781	0.1305866	0.388889	0.611111
25447	-49.20683	-50.6087	1.401864	0.107895	0.1102199	0.155882	0.844118
25448	-45.69157	-47.98774	2.296168	0.04758456	0.1102199	0.152338	0.847662
25449	-47.09192	-48.43177	1.339852	0.08337841	0.1425031	0.0720482	0.927952
25450	-46.55528	-47.97686	1.421577	0.05829945	0.1690458	0.122666	0.877334
25451	-46.51107	-48.00588	1.494801	0.05397995	0.1690458	0.853962	0.146038
25452	-46.55948	-47.9779	1.41842	0.07036463	0.1522033	0.193254	0.806746
25453	-46.47242	-47.93361	1.461181	0.06756841	0.1522033	0.0882172	0.911783
25454	-46.93368	-48.15698	1.223292	0.05841854	0.1871363	0.261033	0.738967
25455	-49.08123	-49.33809	0.2568594	0.108152	0.2116389	0.583847	0.416153
25456	-48.02431	-48.60615	0.5818379	0.07735346	0.2203541	0.503924	0.496076
25457	-47.1206	-48.19847	1.077872	0.06355947	0.1929371	0.112822	0.887178
25458	-45.93083	-48.23538	2.304547	0.06159753	0.09101801	0.602768	0.397232
25459	-47.55742	-49.08302	1.525605	0.08975715	0.1194259	0.1027	0.8973
25460	-47.50728	-49.03288	1.525605	0.08975715	0.1194259	0.496113	0.503887
25461	-45.5882	-48.36405	2.775852	0.0417561	0.08251854	0.496113	0.503887
25462	-45.41989	-47.89854	2.478649	0.04775173	0.09583651	0.901886	0.0981144
25463	-45.84546	-48.07264	2.227172	0.06239441	0.09583651	0.901886	0.0981144
25464	-46.47618	-48.58832	2.112138	0.06976078	0.09583651	0.13608	0.86392
25465	-46.30212	-48.13939	1.837266	0.06976078	0.1174	0.255945	0.744055
25466	-49.31538	-50.58384	1.268467	0.1113949	0.1174	0.732608	0.267392
25467	-45.93276	-47.85447	1.921715	0.05968657	0.1235136	0.267392	0.732608
25468	-45.86238	-48.01801	2.155636	0.05968657	0.1046994	0.352856	0.647144
25469	-48.75516	-49.32075	0.5655981	0.1073911	0.1833624	0.0156784	0.984322
25470	-48.72783	-49.29897	0.5711456	0.1069545	0.1833624	0.0429797	0.95702
25471	-49.67476	-49.60541	-0.06935273	0.08397643	0.2756759	0.538102	0.461898
25472	-48.49619	-48.93781	0.4416202	0.0978873	0.20662	0.317674	0.682326
25473	-50.13627	-50.8421	0.7058304	0.1258396	0.1500743	0.570884	0.429116
25474	-48.43774	-49.31079	0.8730495	0.1043317	0.1588917	0.570884	0.429116
25475	-48.76265	-49.16186	0.3992034	0.1043317	0.2026825	0.570884	0.429116
25476	-46.68969	-48.45393	1.764236	0.07780726	0.1136605	0.695064	0.304936
25477	-47.54899	-49.91514	2.366156	0.07780726	0.0694433	0.472252	0.527748
25478	-46.16946	-47.98806	1.818601	0.06718283	0.1221661	0.400712	0.599288
25479	-46.32325	-47.96719	1.643942	0.07058816	0.132403	0.830917	0.169083
25480	-46.32783	-48.03829	1.71047	0.07058816	0.1268123	0.488411	0.511589
25481	-45.48838	-48.08943	2.601056	0.05087179	0.08271453	0.859059	0.140941
25482	-45.53483	-48.21881	2.683973	0.043258	0.08697491	0.548251	0.451749
25483	-45.51475	-48.31802	2.80327	0.0371412	0.08741904	0.881326	0.118674
25484	-45.77327	-48.49682	2.723555	0.0371412	0.09329036	0.274434	0.725566
25485	-45.72843	-48.36227	2.63384	0.0371412	0.1000792	0.467776	0.532224
25486	-46.73767	-49.41629	2.678627	0.06448815	0.06231405	0.467776	0.532224
25487	-45.98497	-47.95777	1.972801	0.06375379	0.113986	0.512734	0.487266
25488	-46.19547	-48.79598	2.600516	0.05742708	0.07487846	0.194541	0.805459
25489	-45.58261	-48.45383	2.871216	0.04249191	0.07487846	0.590453	0.409547
25490	-45.76277	-48.7666	3.00383	0.03503943	0.07649877	0.545728	0.454272
25491	-45.47342	-48.41036	2.936936	0.03811951	0.07649877	0.874645	0.125355
25492	-45.69443	-48.67103	2.976594	0.03811951	0.07380014	0.52359	0.47641
25493	-46.97799	-49.99066	3.012665	0.06205397	0.04535407	0.672999	0.327001
25494	-46.10971	-49.25333	3.143624	0.02840263	0.07777752	0.704659	0.295341
25495	-46.31218	-49.4558	3.143624	0.02840263	0.07777752	0.357957	0.642043
25496	-47.28754	-50.87358	3.586045	0.02840263	0.05010331	0.122369	0.877631
25497	-46.69155	-50.00838	3.316824	0.052572	0.03812242	0.619169	0.380831
25498	-46.11616	-49.03169	2.915531	0.05412938	0.05827102	0.619135	0.380865
25499	-45.5257	-48.39874	2.873034	0.04366564	0.07319679	0.707196	0.292804
25500	-46.1747	-48.6291	2.4544	0.03261149	0.1224611	0.812272	0.187728
25501	-45.84974	-48.11218	2.262448	0.0414981	0.1224611	0.273342	0.726658
25502	-45.65015	-48.00046	2.35031	0.0435304	0.1120527	0.518253	0.481747
25503	-46.43819	-49.165	2.726811	0.02753438	0.1105479	0.687077	0.312923
25504	-45.81942	-48.61035	2.790935	0.03437742	0.09280638	0.461894	0.538106
25505	-46.35952	-49.09917	2.739648	0.02888674	0.1067764	0.166408	0.833592
25506	-46.36873	-48.33138	1.962655	0.0391893	0.1521239	0.954453	0.0455474
25507	-46.7739	-48.02692	1.253024	0.06265721	0.1779683	0.883143	0.116857
25508	-47.77581	-48.62689	0.8510772	0.05985274	0.2203289	0.664938	0.335062
25509	-47.38245	-48.38731	1.004858	0.05985274	0.2055287	0.148217	0.851783
25510	-47.38309	-48.38795	1.004858	0.05985274	0.2055287	0.896962	0.103038
25511	-47.42898	-48.6911	1.262122	0.04525026	0.2055287	0.896962	0.103038
25512	-46.74244	-49.17356	2.431119	0.02708114	0.1359457	0.896962	0.103038
25513	-48.25884	-50.1239	1.865061	0.01648342	0.2183456	0.415175	0.584825
25514	-47.92892	-49.88572	1.956806	0.01648342	0.2095061	0.282818	0.717182
25515	-47.00334	-48.62565	1.622307	0.03867705	0.1839627	0.747161	0.252839
25516	-46.93351	-48.47249	1.538978	0.04259991	0.1842863	0.428742	0.571258
25517	-47.26716	-49.21117	1.94401	0.02510657	0.1842863	0.728856	0.271144
25518	-47.34057	-49.68537	2.344801	0.01356137	0.1842863	0.271144	0.728856
25519	-47.75511	-50.85017	3.095063	0.01140924	0.1270214	0.680377	0.319623
25520	-48.3957	-51.6699	3.274194	0.01251155	0.1079969	0.649546	0.350454
25521	-47.46285	-50.48883	3.025983	0.007390546	0.1544665	0.649546	0.350454
25522	-47.40368	-50.3661	2.962425	0.008273942	0.1544665	0.629663	0.370337
25523	-47.15944	-50.03907	2.879633	0.01041501	0.1500961	0.360085	0.639915
25524	-47.82973	-51.09006	3.260326	0.006980467	0.1368248	0.795082	0.204918
25525	-47.80627	-51.26039	3.454121	0.004898865	0.1368248	0.682441	0.317559
25526	-48.14962	-51.84695	3.697323	0.003521577	0.1311274	0.749204	0.250796
25527	-47.56412	-51.11775	3.553627	0.004612439	0.1311274	0.371781	0.628219
25528	-48.24001	-50.60037	2.360356	0.008398834	0.2093711	0.244748	0.755252
25529	-47.25555	-49.807	2.55145	0.0109037	0.1772343	0.243796	0.756204
25530	-47.55701	-50.48572	2.928708	0.01459169	0.1285061	0.636737	0.363263
25531	-47.34602	-49.76034	2.414326	0.01459169	0.1737261	0.722528	0.277472
25532	-47.19686	-49.47208	2.275228	0.01818868	0.1737261	0.552127	0.447873
25533	-47.39605	-50.32425	2.928202	0.01356706	0.1323079	0.411894	0.588106
25534	-47.22254	-50.00833	2.785786	0.0201902	0.1231407	0.411894	0.588106
25535	-47.35683	-50.20622	2.849392	0.01934484	0.1202254	0.579302	0.420698
25536	-47.30425	-50.1582	2.853943	0.0192109	0.1202254	0.215418	0.784582
25537	-47.2004	-48.85359	1.653186	0.03429243	0.1899856	0.599848	0.400152
25538	-46.72648	-48.3792	1.652719	0.0423373	0.1742654	0.599848	0.400152
25539	-45.8344	-48.63089	2.79649	0.03451921	0.09215549	0.400152	0.599848
25540	-45.62482	-48.58976	2.964938	0.03995945	0.07200757	0.599848	0.400152
25541	-45.66279	-47.9971	2.334317	0.05484324	0.09720362	0.548477	0.451523
25542	-45.85584	-47.76249	1.906652	0.05484324	0.1315655	0.747103	0.252897
25543	-45.64507	-47.85045	2.20538	0.05618138	0.1053793	0.777228	0.222772
25544	-46.35896	-47.88464	1.525679	0.0587754	0.1589481	0.510955	0.489045
25545	-47.35668	-48.3937	1.037022	0.08507592	0.1672536	0.304	0.696
25546	-45.67827	-48.01986	2.341587	0.04186769	0.1153944	0.735457	0.264543
25547	-45.60826	-48.03365	2.425385	0.04569183	0.1028628	0.354757	0.645243
25548	-45.51732	-47.94271	2.425385	0.04569183	0.1028628	0.677471	0.322529
25549	-45.82757	-47.85227	2.024696	0.0601118	0.1145339	0.657327	0.342673
25550	-45.83376	-48.31195	2.478184	0.0601118	0.08025441	0.92505	0.0749502
25551	-45.85593	-48.42887	2.572944	0.05924196	0.0747033	0.92505	0.0749502
25552	-46.6116	-48.30576	1.694164	0.07695648	0.120352	0.782301	0.217699
25553	-46.6596	-49.4633	2.803702	0.06183674	0.05727024	0.53973	0.46027
25554	-47.16222	-50.32852	3.166299	0.06081571	0.0386637	0.668524	0.331476
25555	-46.18553	-49.76679	3.581264	0.03817177	0.0386637	0.739282	0.260718
25556	-46.26832	-49.5255	3.257183	0.04279363	0.05055862	0.383373	0.616627
25557	-45.94113	-49.27777	3.336637	0.03570283	0.0544372	0.642611	0.357389
25558	-46.66179	-49.71339	3.051599	0.05803998	0.04677124	0.650273	0.349727
25559	-47.41669	-50.32522	2.908533	0.06543244	0.04804498	0.420518	0.579482
25560	-47.82394	-50.26234	2.438401	0.07573749	0.06670596	0.0141785	0.985821
25561	-46.39998	-49.06224	2.662255	0.06113569	0.06674801	0.455066	0.544934
25562	-46.75553	-49.58915	2.833626	0.06113569	0.05616771	0.431213	0.568787
25563	-46.23788	-49.2378	2.99992	0.05132815	0.05616771	0.431213	0.568787
25564	-45.88065	-48.62611	2.745459	0.05132815	0.07219938	0.390078	0.609922
25565	-48.92022	-50.01874	1.09852	0.1092349	0.1337871	0.384084	0.615916
25566	-50.35081	-51.75305	1.402233	0.1170713	0.1012193	0.180908	0.819092
25567	-49.35091	-49.86419	0.5132747	0.1170713	0.1770136	0.819092	0.180908
25568	-47.7387	-48.45559	0.7168935	0.08133988	0.2018896	0.35169	0.64831
25569	-47.29318	-48.51374	1.220562	0.04953859	0.2018896	0.771691	0.228309
25570	-47.09977	-48.70458	1.604816	0.03706931	0.1887787	0.12917	0.87083
25571	-47.09242	-48.79434	1.701918	0.03451278	0.1849703	0.581324	0.418676
25572	-46.06237	-48.60948	2.547107	0.03285681	0.1144356	0.641631	0.358369
25573	-47.32804	-49.0775	1.749469	0.02877746	0.1933406	0.358369	0.641631
25574	-46.9105	-48.19404	1.283544	0.05498352	0.1869189	0.691862	0.308138
25575	-45.60978	-47.81266	2.20288	0.05206776	0.1111929	0.691941	0.308059
25576	-45.72974	-48.5137	2.783968	0.03975515	0.08483914	0.267623	0.732377
25577	-45.69377	-48.27999	2.586224	0.03655967	0.1047356	0.857161	0.142839
25578	-45.94757	-47.80985	1.862281	0.05952399	0.128686	0.441571	0.558429
25579	-48.31535	-49.81742	1.502074	0.09868811	0.1116881	0.473274	0.526726
25580	-47.34754	-48.36407	1.016532	0.08464471	0.1696605	0.817587	0.182413
25581	-47.9104	-48.78201	0.8716128	0.09529644	0.1696605	0.817587	0.182413
25582	-48.00847	-49.50006	1.491591	0.09529644	0.116132	0.182413	0.817587
25583	-48.4019	-50.19086	1.788956	0.09529644	0.09297855	0.509134	0.490866
25584	-46.03104	-48.11455	2.08351	0.06283622	0.1063494	0.154921	0.845079
25585	-46.1237	-47.86556	1.741857	0.06283622	0.1343186	0.154921	0.845079
25586	-46.0874	-47.82926	1.741857	0.06283622	0.1343186	0.503288	0.496712
25587	-46.04085	-47.89243	1.851576	0.06524338	0.1219409	0.732401	0.267599
25588	-46.38293	-47.962	1.579074	0.06872589	0.1403639	0.0782613	0.921739
25589	-47.66665	-48.84636	1.17971	0.09346764	0.1444028	0.871198	0.128802
25590	-47.68915	-48.86886	1.17971	0.09346764	0.1444028	0.484519	0.515481
25591	-45.72167	-47.85344	2.131773	0.05119497	0.1181735	0.349803	0.650197
25592	-47.44412	-48.30649	0.8623639	0.07662291	0.1945375	0.349803	0.650197
25593	-45.75151	-48.65969	2.908182	0.04685815	0.06686842	0.545942	0.454058
25594	-45.50365	-48.23778	2.734128	0.04685815	0.07852318	0.717418	0.282582
25595	-45.63553	-48.1759	2.540375	0.04685815	0.09245927	0.282582	0.717418
25596	-45.54283	-47.96595	2.423118	0.05336029	0.09245927	0.80952	0.19048
25597	-45.77783	-48.20095	2.423118	0.05336029	0.09245927	0.19048	0.80952
25598	-45.56016	-48.05755	2.497392	0.04918722	0.09245927	0.525092	0.474908
25599	-46.17302	-48.04109	1.868078	0.04538755	0.1495981	0.829505	0.170495
25600	-45.56846	-47.90011	2.33165	0.04538755	0.110683	0.747884	0.252116
25601	-46.79776	-48.3318	1.534044	0.04538755	0.1797282	0.561416	0.438584
25602	-45.70269	-48.12216	2.419471	0.04094482	0.1106361	0.438584	0.561416
25603	-46.30266	-48.98057	2.677907	0.02940061	0.1106361	0.436895	0.563105
25604	-46.00117	-48.90654	2.905373	0.02940061	0.09308762	0.960955	0.0390448
25605	-45.73192	-48.62962	2.897708	0.03450011	0.08479652	0.613381	0.386619
25606	-46.15641	-49.39872	3.242315	0.02945738	0.06933085	0.545264	0.454736
25607	-46.30033	-48.40405	2.103722	0.03697969	0.1438687	0.740787	0.259213
25608	-46.03262	-47.80862	1.776002	0.05408936	0.1438687	0.785211	0.214789
25609	-46.28015	-47.86751	1.587363	0.06097083	0.150286	0.0170268	0.982973
25610	-45.61167	-47.77935	2.167677	0.05608774	0.1084686	0.982973	0.0170268
25611	-45.44694	-47.94079	2.493851	0.04610396	0.09701645	0.807008	0.192992
25612	-45.94893	-47.80447	1.855543	0.05265641	0.1391522	0.747237	0.252763
25613	-47.68482	-48.68945	1.004623	0.05265641	0.2172662	0.252763	0.747237
25614	-47.99924	-48.58619	0.5869465	0.07920941	0.2172662	0.574912	0.425088
25615	-47.83655	-48.49891	0.6623685	0.07920941	0.2100015	0.714874	0.285126
25616	-47.05097	-48.13702	1.086052	0.0753255	0.1754875	0.709624	0.290376
25617	-46.79856	-48.0732	1.274632	0.0753255	0.1584044	0.723424	0.276576
25618	-46.4008	-47.87352	1.47272	0.06239861	0.1584044	0.723424	0.276576
25619	-46.70221	-47.99715	1.294944	0.06239861	0.1744962	0.723424	0.276576
25620	-46.72301	-48.36571	1.642698	0.04271626	0.1744962	0.499821	0.500179
25621	-47.34894	-48.69785	1.348913	0.04271626	0.2019462	0.396123	0.603877
25622	-47.04545	-48.474	1.428554	0.0447603	0.1906659	0.157532	0.842468
25623	-47.02855	-48.90158	1.87303	0.0301746	0.1785711	0.308661	0.691339
25624	-46.16605	-48.83294	2.666888	0.0301746	0.1099842	0.867779	0.132221
25625	-45.56908	-48.4167	2.847615	0.04821482	0.06916727	0.802256	0.197744
25626	-46.37318	-48.56735	2.19417	0.06760855	0.09216492	0.222411	0.777589
25627	-47.7065	-49.99622	2.289719	0.07971373	0.07269324	0.290561	0.709439
25628	-48.04162	-50.64246	2.600835	0.07971373	0.05329933	0.976296	0.0237038
25629	-46.75897	-49.29476	2.535784	0.06879624	0.06712469	0.678025	0.321975
25630	-47.37052	-50.19422	2.823701	0.06879624	0.04983681	0.657419	0.342581
25631	-47.26527	-49.91944	2.654164	0.06879624	0.05969599	0.340449	0.659551
25632	-45.8397	-48.85058	3.01088	0.03158239	0.08155689	0.738099	0.261901
25633	-46.08745	-49.22367	3.136225	0.03453673	0.06839669	0.276594	0.723406
25634	-45.55463	-48.47181	2.917187	0.04421344	0.06955565	0.723406	0.276594
25635	-45.68615	-48.14839	2.462238	0.04421344	0.1022033	0.12327	0.87673
25636	-45.71812	-48.05982	2.341699	0.04421344	0.1116797	0.149355	0.850645
25637	-45.6415	-48.71525	3.073751	0.0373053	0.06850454	0.701858	0.298142
25638	-45.59309	-47.88309	2.289993	0.04587249	0.1132771	0.747	0.253
25639	-45.61943	-48.43046	2.811025	0.04203089	0.07965663	0.468374	0.531626
25640	-45.67698	-48.32434	2.647362	0.04946596	0.08123026	0.430057	0.569943
25641	-45.94169	-47.81866	1.876965	0.0581647	0.1293403	0.285048	0.714952
25642	-45.79764	-47.81908	2.02144	0.05152056	0.1267956	0.452455	0.547545
25643	-46.41015	-48.10787	1.697718	0.07144687	0.1267956	0.150971	0.849029
